symbol,driver,pnl,never_traded,above_bar_high,at_lock
ATOMUSDT,F_213_breakers,0.09384400000000334,False,False,True
ATOMUSDT,F_213_breakers,0.1295238613220153,False,False,False
ATOMUSDT,F_213_breakers,0.5237013362081357,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999998,True,True,True
ATOMUSDT,F_213_breakers,0.24835230463068603,False,True,False
ATOMUSDT,F_213_breakers,-1.1550233116042907,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000105,True,True,True
ATOMUSDT,F_213_breakers,0.25192581517551843,False,True,False
ATOMUSDT,F_213_breakers,0.09384399999999705,False,False,True
ATOMUSDT,F_213_breakers,-1.0752443878653624,False,False,False
ATOMUSDT,F_213_breakers,0.0938440000000021,True,True,True
ATOMUSDT,F_213_breakers,-1.07095726632085,False,False,False
ATOMUSDT,F_213_breakers,0.16760657600624398,False,True,False
ATOMUSDT,F_213_breakers,0.0938440000000017,True,True,True
ATOMUSDT,F_213_breakers,0.0938440000000006,False,False,True
ATOMUSDT,F_213_breakers,0.30382453304222384,False,True,False
ATOMUSDT,F_213_breakers,0.09384399999999843,True,True,True
ATOMUSDT,F_213_breakers,0.09652151345165529,False,False,False
ATOMUSDT,F_213_breakers,0.16141267882033164,False,False,False
ATOMUSDT,F_213_breakers,0.38955366419231435,False,False,False
ATOMUSDT,F_213_breakers,0.5800627074427107,False,False,False
ATOMUSDT,F_213_breakers,1.059888904616614,False,False,False
ATOMUSDT,F_213_breakers,0.25448241971826957,False,False,False
ATOMUSDT,F_213_breakers,0.5515996272444866,False,True,False
ATOMUSDT,F_213_breakers,0.20536864992259193,False,True,False
ATOMUSDT,F_213_breakers,0.2315698313346507,False,False,False
ATOMUSDT,F_213_breakers,0.37017738917429355,False,False,False
ATOMUSDT,F_213_breakers,0.28817486048069096,False,False,False
